Price,Rooms,Area,Stage,Location,Description,Stage description
191.25,2,33.90,1,Poznań Grunwald ul. Kanałowa Kolejowa Graniczna,Polecam na sprzedaż mieszkanie w zrewitalizowanej kamienicy położonej przy ulicy Kanałowej (skrzyżowanie z Kolejową Graniczną) w Poznaniu. 0 % DLA KUPUJACYCH PRZY OFERTACH DEWELOPERSKICH Mieszkanie w stanie deweloperskim. Na uwagę zasługują...,pierwsze piętro
300.00,3,73.40,1,Poznań Grunwald ul. Hetmańska,Rozkładowe przestronne mieszkanie na pierwszym piętrze w kamienicy w Poznaniu w dzielnicy Grunwald. Trzy pokoje okna wychodzące na północ południe; widok na inne budynki. Standard wykończenia: Ściany - glazura gładź gipsowa tynk; Podłogi -...,pierwsze piętro
279.00,2,49.80,1,Poznań Centrum ul. Garbary,Polecam na sprzedaż 2-pokojowe mieszkanie w kamienicy położonej w ścisłym centrum Poznania przy ul. Garbary. Lokal zajmuje powierzchnię 49 8 mkw. i składa się z 2 pokoi: salonu z aneksem kuchennym sypialni (układ pomieszczeń przechodni: z salonu...,pierwsze piętro
590.00,3,91.00,6,Poznań Piątkowo ul. Opieńskiego,Polecam na sprzedaż piękne mieszkanie usytuowane na szóstym piętrze apartamentowca przy ulicy Opieńskiego. Wyjście na taras z salonu oraz z pokoju. Mieszkanie w stanie deweloperskim miejsce pod kominek w salonie wszystkie media podłączone....,szóste piętro
435.00,4,118.20,2,Poznań Jeżyce Centrum ul. Dąbrowskiego,Na sprzedaż FUNKCJONALNE 4-pokojowe mieszkanie położone w Poznaniu - Jeżyce ul. Dąbrowskiego. Lokal o powierzchni 118 2 mkw na 2 pietrze zadbanej kamienicy z 1906 r. ROZKŁAD POMIESZCZEŃ: cztery niezależne pokoje o powierzchni 35 31 15 i 12 mkw ..., drugie piętro 
776.21,5,141.20,5,Poznań Grunwald ul. Kamiennogórska,Mieszkać wśród spokojnej zieleni czy dać się porwać rytmowi miasta? Trudny wybór ale nie musi Cię dotyczyć jeśli zamieszkasz na Młodym Grunwaldzie! Poznaj miejsce dzięki któremu skorzystasz z wygód miasta i ciszy Lasku Marcelińskiego! Zrób...,piąte piętro
325.69,2,43.60,1,Poznań ul. Droga Dębińska 19,Nieruchomości Mieszkania Nieruchomości Mieszkania,pierwsze piętro
240.00,2,39.00,2,Poznań Dębiec ul. Czeremchowa,Polecam mieszkanie w nowym bloku na Dębcu. W pobliżu pętla tramwajowa oraz pełna infrastruktura handlowo-usługowa. Jest to mieszkanie w stanie deweloperskim do wykończenia. Położone na drugim piętrze z windą w ekspozycji na południe Posiada dwa..., drugie piętro 
549.00,3,85.00,3,Poznań Centrum,Szukasz zjawiskowego apartamentu w pobliżu centrum? Polecam nieruchomość znajdującą się w nowoczesnym apartamentowcu- Green Point. LATEM MOŻESZ WYGRZEWAĆ SIĘ W SŁOŃCU NA TARASIE A ZIMĄ... WYPOCZYWAĆ W OGRODZIE ZIMOWYM!!! W bezpośrednim..., trzecie
429.00,4,120.00,1,Poznań Smochowice ul. Słupska / Polanowska,Bezpośrednio sprzedam pół bliźniaka o powierzchni 120m + poddasze użytkowe o powierzchni 40m. Do mieszkania przynależy mały ogródek oraz dwa miejsca parkingowe.,pierwsze piętro
320.00,2,50.00,4,Poznań Jeżyce ul. Dąbrowskiego 80 Mieszkanie Bez Pcc,Bez PCC 2%. Nowocześnie wykończone 2 pokoje na IV piętrze o metrażu ok 50 m2 w nowym budownictwie wzdłuż ul. Dąbrowskiego przy zbiegu z ul. Polną. Niski czynsz ok. 300 zł/mies. Doskonała oferta dla inwestora pod wynajem - naprzeciwko znajduje...,czwarte piętro
278.25,2,49.16,1,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania,pierwsze piętro
267.90,2,46.51,1,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania,pierwsze piętro
298.00,3,64.00,1,Poznań Grunwald ul. Raszkowska,Mieszkanie trzypokojowe o pow. 64 30 m2 położone na parterze w IV-piętrowym bloku (cegła 1992 r.) przy ul. Raszkowskiej. Na powierzchnię całkowitą składają się: pokój dzienny z wyjściem na balkon sypialnia z wyjściem na przestronny taras z...,pierwsze piętro
280.00,3,64.80,5,Poznań Rataje ul. Orła Białego Dopłata Mdm,Przedmiotem sprzedaży jest trzypokojowe rozkładowe mieszkanie z balkonem usytuowane na 5 piętrze w wysokim bloku z 1986 r nieruchomość zlokalizowana na Osiedlu Orła Białego. Mieszkanie o łącznej powierzchni 64 8 m2 składa się z : *salon 24 3...,piąte piętro
797.50,4,106.34,1,Poznań Winogrady ul. Winogrady,Nieruchomość położona w rejonie Cytadeli z czytelnym adresem zabudowana willa miejską z 1930 roku w której wyodrębniono 4 lokale mieszkalne stanowiące nieruchomości lokalowe. Przedmiotem sprzedaży jest lokal nr 1 położony na parterze o...,pierwsze piętro
344.09,2,47.20,2,Poznań Jeżyce Jeżyce,Opis lokalizacji: na terenie prestiżowej inwestycji na terenie dawnej zajezdni tramwajowej przy ul. Gajowej Zapraszam do zapoznania się z nową atrakcyjną ofertą sprzedaży mieszkań deweloperskich - ZAJEZDNIA POZNAŃ. W centralnym miejscu Jeżyc..., drugie piętro 
445.00,5,157.30,1,Poznań Grunwald,Mieszkanie o powierzchni 157 30 m2 w Kamienicy na drugim piętrze. Obecnie lokal wynajmowany jako dwa lokale mieszkalne. Nieruchomość sprzedawane wraz z lokatorami. Standard: dobry; lokal częściowo po remoncie Lokalizacja: bardzo...,pierwsze piętro
1300.00,3,100.00,1,Poznań Łazarz ul. Wyspiańskiego City Park,Polecam na sprzedaż 100 m2 apartament w prestiżowym kompleksie City Park przy ul.Wyspiańskiego. Bardzo wysoki standard wykończenia lokalu. Układ- przeszklony living room z otwartą kuchnią oraz jadalnią dwie sypialnie dwie łazienki garderoba....,pierwsze piętro
296.07,2,49.48,3,Poznań Poznań-Stare Miasto,Polecam na sprzedaż funkcjonalne mieszkania dla rodzin oraz klientów inwestycyjnych.Mieszkania oferujemy z komórkami lokatorskimi oraz miejscami postojowymi w hali garażowej.Osiedle bezpieczne zamknięte monitorowane. Budynki w niskiej ..., trzecie
243.00,2,46.20,2,Poznań Dębiec ul. Ok. Łozowej,Ostatnie 2 mieszkania w tej inwestycji w MDM!! W cenie komórka lokatorska i miejsce parkingowe. wykończone pod klucz! Bez podatku PCC! Przedmiotem tej oferty jest mansardowe klimatyczne bardzo jasne i przestronne mieszkanie 2-pokojowe w..., drugie piętro 
399.00,2,52.60,4,Poznań Wilda ul. Saperska,Oferujemy do sprzedaży lokal mieszkalny o powierzchni 52 6m2 na osiedlu zamkniętym przy ul.Saperskiej na Dolnej Wildzie w Poznaniu. Mieszkanie typu apartament składa się z 2 pokoi - sypialni salonu z otwartym aneksem kuchennym łazienki i dużego...,czwarte piętro
219.68,2,37.17,3,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania, trzecie
320.00,2,49.00,4,Poznań Winogrady,| NA SPRZEDAŻ nowoczesne i funkcjonalne 2-pokojowe mieszkanie 49 3 m2 4 piętro nowe budownictwo w Poznaniu. FORMA PRAWNA: pełna własność wraz z księgą wieczystą. UKŁAD: funkcjonalny mieszkanie składa się z 2 niezależnych pokoi ...,czwarte piętro
385.82,3,63.25,7,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania,siódme piętro
264.00,2,42.00,2,Poznań Grunwald ul. Przepiórcza Spokojne Osiedle,BLOKADA OFERTY! Do sprzedaży przytulne mieszkanie 2-pokojowe zlokalizowane na spokojnym rodzinnym osiedlu przy ul. Przepiórczej na Grunwaldzie. Mieszkanie znajduje się na II piętrze powierzchnia jego wynosi 42 m2 składa się z dwóch..., drugie piętro 
245.00,2,43.00,2,Poznań Wilda,Polecamy!!! Przedmiotem oferty jest 2-pokojowy lokal mieszkalny znajdujący się nieopodal ul. Chwiałkowskiego. Jej lokalizacja sprawia że jesteśmy w centrum miasta w części bardzo dobrze skomunikowanej ale jednocześnie cichej i spokojnej. W..., drugie piętro 
279.00,2,45.50,3,Poznań Stare Miasto Piątkowo ul. Os. Zygmunta Starego,Na sprzedaż mieszkanie dwupokojowe o powierzchni 45 5 m2 położone na trzecim piętrze w niskim trzypiętrowym budynku z 2001 r. na os. Zygmunta Starego w Poznaniu. Budynek ocieplony. Mieszkanie własnościowe z księgą wieczystą bez wpisów hipotek...., trzecie
310.00,3,65.00,4,Poznań Winogrady ul. Os. Zwycięstwa / Wichrowe Wzgórze / Przyj,MIESZKANIE W PROGRAMIE MDM ZAŁATWIAMY WSZYSTKIE FORMALNOŚCI ZA CIEBIE Atrakcyjne duże mieszkanie o powierzchni 64m2 położone na os. Zwycięstwa na Winogradach - zielonej dzielnicy z świetną komunikacją. Polecam bardzo ładne zadbane mieszkanie...,czwarte piętro
299.00,1,42.00,3,Poznań Jeżyce ul. Kościelna,Kawalerka 42 m2 usytuowana w budynku z 2011 r. na 3 piętrze przy ulicy Kościelnej. Składa się z: - pokoju aneksem kuchennym - łazienki - korytarza Mieszkanie wykończone z wysokiej klasy materiałów. W pokoju na podłodze parkiet w części..., trzecie
345.00,2,48.00,9,Poznań Stare Miasto ul. Os. Przyjaźni,Salon nieruchomości Iron House poleca na sprzedaż mieszkanie 2 pokojowe 48 m2 w świetnej lokalizacji Winogrady - os. Przyjaźni . Układ mieszkania - 2 niezależne pokoje łazienka z prysznicem z wc ciepła i jasna oraz bardzo dobrze wyposażona...,dziewiąte piętro
239.90,4,94.90,1,Poznań Jeżyce ul. Sianowska Czaplinecka Człuchowska,Polecam na sprzedaż atrakcyjne mieszkanie które obejmuje całe piętro domu jednorodzinnego na Smochowicach (Jeżyce) przy ulicy Człuchowskiej w Poznaniu. OFERTA W PROGRAMIE MDM! ZADZWOŃ I ZAPYTAJ O SZCZEGÓŁY DOFINANSOWANIA! *Przykładowa dopłata...,pierwsze piętro
360.00,3,55.00,1,Poznań Nowe Miasto Centrum ul. Bóżnicza,Polecam na sprzedaż mieszkanie trzypokojowe o powierzchni 54 93 m2 w centrum miasta-Poznań. Bliska okolica Starego Rynku i także blisko przepięknych terenów poznańskiej Cytadeli łąki przy rzece Warta codzienny kontakt z zielenią i...,pierwsze piętro
249.64,2,53.30,2,Poznań Baranowo Baranowo ul. Szamotulska,KUPUJĄCY NIE PŁACI PROWIZJI. Na sprzedaż apartament 2-pokojowy na nowym osiedlu z 2011r. w Baranowie pod Poznaniem. Lokal znajduje się na 2 piętrze. Układ pomieszczeń: salon z aneksem kuchennym (30 84m2) z wyjściem na taras (9 34m2); sypialnia..., drugie piętro 
270.21,2,42.22,7,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania,siódme piętro
206.58,1,33.32,4,Poznań Winogrady ul. Hawelańska,Nieruchomości Mieszkania Nieruchomości Mieszkania,czwarte piętro
508.58,2,31.79,4,Poznań Stare Miasto ul. Dominikańska,Zapraszamy do zapoznania się z nową inwestycją firmy Jakś-Bud! Dominikańska 9 oferuje 52 luksusowe apartamenty o powierzchni od 31 m2 do ponad 200 m2. W cenie już od 7.960 zł./m2 brutto. Ulica Dominikańska znajduje się w samym sercu Poznania i...,czwarte piętro
247.31,2,42.64,1,Poznań Wilda ul. Rolna 37 I 39,Nieruchomości Mieszkania Nieruchomości Mieszkania,pierwsze piętro
325.00,2,47.00,1,Poznań Wilda ul. Przemysłowa,Polecam bardzo ładne mieszkanie 2-pokojowe z osobna kuchnią położone na I piętrze niskiego budynku z 2008 roku. Mieszkanie znajduje się przy ul. Przemysłowej w dynamicznie rozwijającej się dzielnicy Wilda. Świetna lokalizacja z szybkim dojazdem...,pierwsze piętro
370.70,2,62.57,6,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania,szóste piętro
320.00,2,47.00,1,Poznań Naramowice,Polecamy na sprzedaż sympatyczne ciekawie urządzone i bardzo zadbane mieszkanie 2-pokojowe położone w Poznaniu przy ul. Błażeja. - rok budowy: koniec 2009 r. - powierzchnia 47 m2 - budynek położony w sąsiedztwie terenów rekreacyjnych: dużych...,pierwsze piętro
355.00,3,45.00,1,Poznań Łazarz ul. Grottgera 15/12,Najbardziej Prestiżowy Adres w Poznaniu!! Przedstawiamy Państwu Kamienicę przy ul. Artura Grottgera 15 w reprezentatywnej dzielnicy Łazarz która znajduję się w strefie historycznej Maxa Johowa znanej jako Johow-Gelande - w samym centrum...,pierwsze piętro
262.00,2,48.00,7,Poznań Grunwald Górczyn,Atrakcyjne mieszkanie w wysokim bloku z dala od głównej jezdni. POZNAŃ GRUNWALD . Główne atuty nieruchomości: • dobra ekspozycja na strony świata • położenie z dala od głównej jezdni • bliskość szkoły przedszkola gimnazjum Nieruchomość...,siódme piętro
768.20,4,167.40,3,Poznań Jeżyce ul. Mickiewicza,Polecam na sprzedaż lokal położony na trzecim piętrze w kamienicy na ul. Mickiewicza. Budynek z cegły położony w znakomitej okolicy w centrum w pobliżu Mostu Teatralnego Urzędu Skarbowego Poznań-Jeżyce oraz Międzynarodowych Targów Poznańskich...., trzecie
245.00,2,42.00,1,Poznań Wilda ul. 28 Czerwca 1956 R,Gorąco polecam Państwu na sprzedaż dwupokojowe mieszkanie na Wildzie w Poznaniu. Mieszkanie składa się z salonu sypialni oddzielnej kuchni z wyposażeniem korytarza łazienki z wanną. Dodatkowo mieszkanie posiada loggię o wielkości ok. 3m2....,pierwsze piętro
200.00,2,40.00,3,Poznań Wilda ul. Wierzbięcice,Szanowni Państwo Zapraszam do zapoznania się z ofertą sprzedaży dwupokojowego mieszkania w Poznaniu. Nieruchomość znajduje się w Centrum miasta na początku ulicy Wierzbięcice. Mieszkanie znajduje się na trzecim piętrze w budynku zbudowanym w..., trzecie
168.00,1,37.00,1,Poznań Wilda ul. Dezyderego Adama Chłapowskiego,Polecam na sprzedaż mieszkanie w Poznaniu przy ulicy Chłapowskiego(Wilda). Nieruchomość znajduje się na wysokim parterze w 4 piętrowej kamienicy. Forma własności: lokal stanowiący odrębną nieruchomość. Mieszkanie do odświeżenia. Możliwy podział na...,pierwsze piętro
295.00,3,48.00,4,Poznań Nowe Miasto ul. Armii Krajowej,Polecam na wynajem 3 pokojowe mieszkanie Poznań Rataje 48m2 w pełni urządzone wysoki standard. Pralka zmywarka prysznic lodówka 2 *TV DVD internet. Duży balkon. Okolica cicha spokojna dogodna komunikacja miejska (tramwaj autobus) w...,czwarte piętro
318.00,3,69.50,11,Poznań Piątkowo ul. Os. Bolesława Chrobrego,Przestronne mieszkanie na jedenastym piętrze w wieżowcu w Poznaniu w dzielnicy Piątkowo. Trzy pokoje okna wychodzące na południe zachód; widok na panoramę miasta. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele podłogowe ...,jedenaste piętro
315.00,3,60.00,4,Poznań Rataje ul. Stare Żegrze,Mieszkanie położone w niskim bloku na osiedlu Stare Żegrze bliżej ronda. IV piętro z dużą loggią. Trzy niezależne pokoje. We wszystkich pokojach kuchni i korytarzu na podłodze deski pięknie utrzymane. Okna nowe pcv. Ściany wymalowane i częściowo...,czwarte piętro
269.00,2,54.00,4,Poznań Luboń Dębiec ul. Wschodnia,Polecam na sprzedaż mieszkanie 2 pokojowe zlokalizowane w Luboniu przy ul. Wschodniej w niskim bloku z windą wybudowanym w 2005 roku. Na metraż 54m2 składa się z dwóch niezależnych pokoi oddzielnej jasnej kuchni korytarza oraz łazienki. Do...,czwarte piętro
380.00,3,67.00,1,Poznań Łazarz,Zachęcam do zapoznania się z ofertą sprzedaży nieruchomości na poznańskim Łazarzu. Mieszkanie na pierwszym piętrze w  kamienicy. W budynku wymieniona instalacja wodno-kanalizacyjna gazowa elektryczna. Po remoncie dach i klatka schodowa. W...,pierwsze piętro
265.00,3,47.30,2,Poznań Stare Miasto ul. Os. Kosmonautów Niski Blok,Polecam na sprzedaż mieszkanie 3-pokojowe o powierzchni 47 3 m2 usytuowane na 2 piętrze w niskim bloku zlokalizowane na Os. Kosmonautów Winogrady. Do mieszkania przynależy piwnica ok 4 m2. Dookoła budynku dużo zieleni. Blok po termoizolacji...., drugie piętro 
288.45,3,48.35,1,Poznań Winogrady,NAJWIĘKSZA OFERTA RYNKU PIERWOTNEGO W WIELKOPOLSCE !!! PONAD 50 INWESTYCJI DEWELOPERSKICH W POZNANIU I OKOLICACH W JEDNYM MIEJSCU !!! U NAS W BIURZE : - zapoznasz się z aktualną ofertą ponad 30 deweloperów - wspólnie z doradcą wybierzesz...,pierwsze piętro
345.00,3,74.71,1,Poznań Piątkowo Umultowo ul. Drewsa,NISKIE I PIĘTRO! Z PIWNICĄ i BALKONEM! MOŻNA DOKUPIĆ MIEJSCE POSTOJOWE! ATRAKCYJNE MIESZKANIE W PIĘKNEJ LOKALIZACJI! Na sprzedaż 3-pokojowe mieszkanie o powierzchni 74 71m2 (w tym powierzchnia piwnicy ok 7m2) położone na I piętrze w niskim...,pierwsze piętro
184.80,2,44.00,1,Poznań Dębiec Wilda Klonowa Niski Blok Okazja! ul. Klonowa,!!!!!SPRZEDAŻ W PROGRAMIE MDM!!!!!! 2 POKOJE OKAZJA!!! Polecamy na sprzedaż 2-pokojowe mieszkanie położone na Dębcu przy ulicy Klonowej. Lokal usytuowany jest na I piętrze w NISKIM BLOKU. Na 44 m2 składają się dwa ustawne pokoje- jeden...,pierwsze piętro
265.00,2,52.17,2,Poznań Nowe Miasto ul. Główna,Przytulne mieszkanie na drugim piętrze w kamienicy w Poznaniu w dzielnicy Nowe Miasto. Dwa pokoje okna wychodzące na południe; widok na podwórko. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele podłogowe terakota; Okna - PCV;..., drugie piętro 
262.69,2,48.20,2,Poznań Rataje ul. Bnińska,Willa Komandoria to wymarzone miejsce do życia łączące w sobie wszystkie zalety mieszkania w mieście z urokami zielonych przedmieść. Inwestycja położona jest przy ul. Bnińskiej w Poznaniu skąd krok na Maltę gdzie z całą rodziną można aktywnie..., drugie piętro 
335.00,3,64.30,6,Poznań Stare Miasto Piątkowo ul. Osiedle Jana Iii Sobieskiego,Ładne mieszkanie 3-pokojowe o pow. 64 5 m2 z widokiem na panoramę miasta os. Jana III Sobieskiego Główne atuty nieruchomości: • doskonała komunikacja z centrum • rozkład pomieszczeń • piekny widok Nieruchomość złożona z: • pokój 25 m.kw •...,szóste piętro
329.00,2,50.00,1,Poznań Rataje Malta Chartowo Starołęka Śródk ul. Piastowskie,Polecamy na sprzedaż przytulne i słoneczne mieszkanie 2 pokojowe o powierzchni 37 60 m2 na poznańskich Ratajach- Osiedle Piastowskie. Mieszkanie znajduje się na III piętrze w IV piętrowym ocieplonym i świeżo malowanym bloku.Składa się z 2 pokoi ...,pierwsze piętro
896.00,5,127.64,1,Poznań Stare Miasto Winogrady,Dwupoziomowe mieszkanie o pow. 128 m2 w nowoczesnej aranżacji z miejscem parkingowym. WINOGRADY !! Główne atuty nieruchomości: • rozkład pomieszczeń • wysoki standard wykończeń • prestiżowy budynek Nieruchomość złożona z: • kuchnia otwarta z...,pierwsze piętro
218.60,2,47.05,2,Poznań Grunwald,NAJWIĘKSZA OFERTA RYNKU PIERWOTNEGO W WIELKOPOLSCE !!! PONAD 50 INWESTYCJI DEWELOPERSKICH W POZNANIU I OKOLICACH W JEDNYM MIEJSCU !!! U NAS W BIURZE : - zapoznasz się z aktualną ofertą ponad 30 deweloperów - wspólnie z doradcą wybierzesz..., drugie piętro 
199.00,3,68.75,1,Poznań Naramowice ul. Naramowicka,Rozkładowe przestronne mieszkanie na parterze w bloku mieszkalnym w Poznaniu w dzielnicy Naramowice. Trzy pokoje okna wychodzące na wschód zachód; widok na inne budynki. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - PCV terakota;...,pierwsze piętro
199.84,1,85.40,1,Poznań Centrum ul. Długa,Mieszkanie w programie MDM!!! Na sprzedaż klimatyczne mieszkanie o powierzchni 85 40m2 w samym centrum Poznania przy ulicy Długiej. Mieszkanie poddaszowe na 4 piętrze. Mieszkanie w stanie deweloperskim ogrzewanie gazowe. Budynek wyposażony...,pierwsze piętro
297.00,3,51.00,1,Poznań Grunwald ul. Jesienna 23,PIĘKNE DUŻE I PRZESTRONNE 3-POKOJOWE MIESZKANIE NA GRUNWALDZIE OKAZJA !!! Piętro: PIERWSZE (NISKI BLOK) Lokalizacja: Grunwald - ul. Jesienna 23 Powierzchnia całkowita: 51 m2 + piwnica Liczba pokoi: 3 Balkon: jest Forma własności:...,pierwsze piętro
639.00,3,78.00,5,Poznań Jeżyce ul. Poznańska,Przestronne mieszkanie na piątym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Jeżyce. Trzy pokoje z aneksem kuchennym okna wychodzące na wschód zachód; widok na park/skwer. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele...,piąte piętro
